method,origin,horizon,actual,point,q0_01,q0_025,q0_05,q0_10,q0_15,q0_20,q0_25,q0_30,q0_35,q0_40,q0_45,q0_50,q0_55,q0_60,q0_65,q0_70,q0_75,q0_80,q0_85,q0_90,q0_95,q0_975,q0_99,cov_50,cov_80,cov_90,cov_95,wis,domain,series
empirical,192,1,17.0,18.0,-211.05384615384617,-210.42134615384617,-209.78884615384615,-207.75384615384615,-207.25884615384618,-205.55384615384617,-203.62884615384615,-200.16384615384615,-197.85384615384618,-194.55384615384617,-184.98384615384617,-178.05384615384617,-164.52384615384616,-144.6138461538462,-88.51384615384612,-19.54384615384616,95.02115384615385,236.42615384615394,282.29615384615386,395.9261538461539,767.2311538461533,1378.9411538461527,1669.0001538461538,1,1,1,,1108.6056601923078,flu,flu_18
conformal,192,1,17.0,18.0,-211.05384615384617,-211.05384615384617,-209.95384615384617,-207.75384615384615,-207.75384615384615,-205.76538461538462,-204.44591346153845,-200.92644230769233,-198.50697115384617,-194.9875,-186.39639423076923,-180.2326923076923,-163.75384615384615,-142.2192307692308,-78.71009615384615,-18.781249999999986,105.64302884615373,245.40384615384616,301.9004807692307,422.6624999999998,1048.6312500000008,1629.4867788461538,1676.9663538461539,1,1,1,,1133.0185253173076,flu,flu_18
empirical,192,2,17.0,18.0,-231.87692307692305,-231.18692307692308,-230.49692307692305,-228.27692307692305,-227.73692307692306,-225.87692307692305,-223.77692307692305,-219.99692307692305,-217.47692307692307,-213.87692307692305,-203.43692307692308,-195.87692307692308,-181.11692307692306,-159.3969230769231,-98.19692307692303,-22.956923076923076,102.02307692307693,256.28307692307703,306.3230769230769,430.2830769230769,835.3430769230763,1502.6630769230756,1819.0910769230766,1,1,1,,1209.7970838461538,flu,flu_18
conformal,192,2,17.0,18.0,-231.87692307692305,-231.87692307692305,-230.67692307692306,-228.27692307692305,-228.27692307692305,-226.10769230769228,-224.6682692307692,-220.82884615384614,-218.18942307692305,-214.35,-204.9778846153846,-198.25384615384613,-180.27692307692305,-156.7846153846154,-87.50192307692306,-22.12499999999998,113.61057692307679,266.0769230769231,327.7096153846153,459.4499999999997,1142.3250000000007,1775.985576923077,1827.781476923077,1,1,1,,1236.4293003461537,flu,flu_18
empirical,192,4,22.0,18.0,-273.52307692307687,-272.7180769230769,-271.9130769230769,-269.3230769230769,-268.6930769230769,-266.52307692307687,-264.0730769230769,-259.6630769230769,-256.7230769230769,-252.52307692307687,-240.34307692307692,-231.5230769230769,-214.30307692307687,-188.96307692307693,-117.56307692307686,-29.78307692307692,116.02692307692308,295.99692307692317,354.37692307692305,498.99692307692305,971.5669230769223,1750.1069230769215,2119.272923076923,1,1,1,,1434.679931153846,flu,flu_18
conformal,192,4,22.0,18.0,-273.52307692307687,-273.52307692307687,-272.1230769230769,-269.3230769230769,-269.3230769230769,-266.79230769230765,-265.1129807692307,-260.63365384615383,-257.55432692307687,-253.075,-242.14086538461538,-234.29615384615383,-213.3230769230769,-185.91538461538462,-105.08557692307691,-28.81249999999998,129.54567307692292,307.4230769230769,379.3278846153845,533.0249999999996,1329.7125000000008,2068.983173076923,2129.411723076923,1,1,1,,1465.750850403846,flu,flu_18
empirical,193,1,17.0,12.0,-216.93750000000003,-216.30500000000004,-215.6725,-213.63750000000002,-213.14250000000004,-211.43750000000003,-209.51250000000002,-206.0475,-203.7375,-201.31750000000002,-193.01250000000002,-183.93750000000003,-170.4075,-150.49750000000003,-94.39749999999997,-25.42750000000001,89.1375,230.5425000000001,276.41249999999997,390.04250000000013,761.3474999999996,1373.057499999999,1663.1165,1,1,1,,1136.3993525,flu,flu_18
conformal,193,1,17.0,12.0,-216.93750000000003,-216.93750000000003,-215.8375,-213.63750000000002,-213.63750000000002,-211.64903846153845,-210.32956730769232,-206.81009615384616,-204.39062500000003,-201.97115384615387,-195.36586538461543,-186.11634615384617,-169.63750000000002,-148.10288461538465,-84.59375000000001,-24.66490384615384,99.75937499999988,239.52019230769233,296.0168269230768,416.77884615384585,1042.747596153847,1623.603125,1671.0827000000002,1,1,1,,1161.3235854134618,flu,flu_18
empirical,193,2,19.0,12.0,-237.75,-237.06,-236.36999999999998,-234.14999999999998,-233.61,-231.75,-229.64999999999998,-225.86999999999998,-223.35,-220.71,-211.65,-201.75,-186.98999999999998,-165.27,-104.06999999999995,-28.830000000000005,96.14999999999999,250.41000000000008,300.44999999999993,424.4100000000001,829.4699999999995,1496.7899999999986,1813.2179999999998,1,1,1,,1246.66293,flu,flu_18
conformal,193,2,19.0,12.0,-237.75,-237.75,-236.54999999999998,-234.14999999999998,-234.14999999999998,-231.9807692307692,-230.54134615384612,-226.70192307692307,-224.0625,-221.4230769230769,-214.2173076923077,-204.12692307692308,-186.15,-162.65769230769232,-93.375,-27.99807692307691,107.73749999999986,260.20384615384614,321.8365384615383,453.5769230769227,1136.451923076924,1770.1125,1821.9084,1,1,1,,1273.8530022692307,flu,flu_18
empirical,193,4,41.0,12.0,-279.375,-278.57,-277.765,-275.17499999999995,-274.545,-272.375,-269.92499999999995,-265.515,-262.575,-259.495,-248.925,-237.37499999999997,-220.15499999999997,-194.81500000000003,-123.41499999999994,-35.635000000000005,110.175,290.1450000000001,348.5249999999999,493.14500000000004,965.7149999999993,1744.2549999999983,2113.421,1,1,1,,1548.190085,flu,flu_18
conformal,193,4,41.0,12.0,-279.375,-279.375,-277.97499999999997,-275.17499999999995,-275.17499999999995,-272.6442307692307,-270.9649038461538,-266.4855769230769,-263.40625,-260.32692307692304,-251.92019230769233,-240.1480769230769,-219.17499999999998,-191.7673076923077,-110.93749999999999,-34.66442307692306,123.69374999999984,301.57115384615383,373.4759615384613,527.1730769230765,1323.8605769230778,2063.13125,2123.5598,1,1,1,,1579.9118359807692,flu,flu_18
empirical,194,1,19.0,17.0,-211.85288461538465,-211.22038461538466,-210.58788461538464,-208.55288461538464,-208.05788461538467,-206.35288461538465,-204.42788461538464,-200.96288461538464,-198.65288461538464,-196.23288461538462,-191.28288461538463,-178.85288461538465,-165.32288461538462,-145.41288461538463,-89.3128846153846,-20.342884615384634,94.22211538461538,235.62711538461548,281.49711538461537,395.12711538461554,766.432115384615,1378.1421153846143,1668.2011153846154,1,1,1,,1124.0283332692309,flu,flu_18
conformal,194,1,19.0,17.0,-211.85288461538465,-211.85288461538465,-210.75288461538466,-208.55288461538464,-208.55288461538464,-206.5644230769231,-205.24495192307694,-201.72548076923078,-199.30600961538465,-196.8865384615385,-192.05288461538464,-181.0317307692308,-164.55288461538464,-143.01826923076928,-79.50913461538464,-19.580288461538466,104.84399038461525,244.60480769230773,301.1014423076922,421.86346153846125,1047.8322115384624,1628.6877403846156,1676.1673153846157,1,1,1,,1148.2400517596157,flu,flu_18
empirical,194,2,22.0,17.0,-232.65769230769232,-231.96769230769232,-231.2776923076923,-229.05769230769232,-228.51769230769233,-226.65769230769232,-224.55769230769232,-220.7776923076923,-218.2576923076923,-215.6176923076923,-210.2176923076923,-196.65769230769232,-181.8976923076923,-160.1776923076923,-98.97769230769228,-23.737692307692328,101.24230769230768,255.50230769230774,305.54230769230765,429.5023076923078,834.5623076923072,1501.8823076923063,1818.3103076923076,1,1,1,,1238.8945453846152,flu,flu_18
conformal,194,2,22.0,17.0,-232.65769230769232,-232.65769230769232,-231.4576923076923,-229.05769230769232,-229.05769230769232,-226.8884615384615,-225.44903846153846,-221.60961538461538,-218.97019230769232,-216.33076923076925,-211.05769230769232,-199.0346153846154,-181.05769230769232,-157.56538461538463,-88.28269230769232,-22.90576923076923,112.82980769230754,265.29615384615386,326.928846153846,458.6692307692304,1141.5442307692317,1775.2048076923077,1827.0007076923077,1,1,1,,1265.3073291923076,flu,flu_18
empirical,194,4,57.0,17.0,-274.26730769230767,-273.4623076923077,-272.65730769230765,-270.0673076923077,-269.4373076923077,-267.26730769230767,-264.8173076923077,-260.40730769230765,-257.4673076923077,-254.38730769230767,-248.08730769230766,-232.2673076923077,-215.04730769230767,-189.7073076923077,-118.30730769230766,-30.527307692307716,115.28269230769229,295.25269230769237,353.63269230769225,498.25269230769237,970.8226923076917,1749.3626923076906,2118.528692307692,1,1,1,,1599.1269696153845,flu,flu_18
conformal,194,4,57.0,17.0,-274.26730769230767,-274.26730769230767,-272.8673076923077,-270.0673076923077,-270.0673076923077,-267.53653846153844,-265.8572115384615,-261.37788461538463,-258.29855769230767,-255.21923076923076,-249.06730769230768,-235.0403846153846,-214.06730769230768,-186.6596153846154,-105.8298076923077,-29.556730769230768,128.80144230769213,306.67884615384617,378.58365384615365,532.2807692307688,1328.9682692307701,2068.238942307692,2128.667492307692,1,1,1,,1629.941884057692,flu,flu_18
empirical,190,1,10.0,6.0,-59.492307692307705,-59.492307692307705,-59.492307692307705,-58.392307692307696,-58.392307692307696,-57.7323076923077,-57.2923076923077,-56.1923076923077,-53.9923076923077,-53.9923076923077,-52.5073076923077,-49.5923076923077,-47.392307692307696,-30.0123076923077,-18.847307692307695,-9.66230769230784,19.157692307692308,42.14769230769232,63.817692307692305,148.62769230769243,269.90269230769195,380.26019230769225,469.49769230769226,1,1,1,,324.7393471153848,flu,flu_20
conformal,190,1,10.0,6.0,-59.492307692307705,-59.492307692307705,-59.492307692307705,-58.392307692307696,-58.392307692307696,-58.392307692307696,-57.2923076923077,-56.1923076923077,-54.6454326923077,-53.9923076923077,-52.892307692307696,-49.5923076923077,-46.107211538461534,-29.792307692307695,-18.792307692307695,7.877403846154094,30.59663461538448,42.80769230769231,67.8247596153846,170.91538461538448,318.4555288461539,424.8858173076923,507.32889230769257,1,1,1,,321.8639992596152,flu,flu_20
empirical,190,2,13.0,6.0,-65.44615384615385,-65.44615384615385,-65.44615384615385,-64.24615384615385,-64.24615384615385,-63.526153846153846,-63.04615384615384,-61.84615384615384,-59.44615384615385,-59.44615384615385,-57.826153846153844,-54.646153846153844,-52.246153846153845,-33.28615384615385,-21.106153846153845,-11.086153846154005,20.35384615384615,45.433846153846154,69.07384615384615,161.59384615384627,293.89384615384574,414.283846153846,511.63384615384604,1,1,1,,366.12474230769243,flu,flu_20
conformal,190,2,13.0,6.0,-65.44615384615385,-65.44615384615385,-65.44615384615385,-64.24615384615385,-64.24615384615385,-64.24615384615385,-63.04615384615384,-61.84615384615384,-60.15865384615384,-59.44615384615385,-58.246153846153845,-54.646153846153844,-50.844230769230755,-33.04615384615385,-21.046153846153846,8.048076923077193,32.832692307692156,46.15384615384615,73.44519230769228,185.90769230769214,346.86057692307696,462.96634615384613,552.9042461538463,1,1,1,,362.9879991923074,flu,flu_20
empirical,190,4,7.0,6.0,-77.35384615384615,-77.35384615384615,-77.35384615384615,-75.95384615384616,-75.95384615384616,-75.11384615384615,-74.55384615384615,-73.15384615384615,-70.35384615384615,-70.35384615384615,-68.46384615384615,-64.75384615384615,-61.95384615384616,-39.83384615384616,-25.62384615384615,-13.93384615384634,22.74615384615384,52.00615384615385,79.58615384615383,187.52615384615396,341.8761538461534,482.3311538461537,595.9061538461536,1,1,1,,394.8955326923078,flu,flu_20
conformal,190,4,7.0,6.0,-77.35384615384615,-77.35384615384615,-77.35384615384615,-75.95384615384616,-75.95384615384616,-75.95384615384616,-74.55384615384615,-73.15384615384615,-71.18509615384615,-70.35384615384615,-68.95384615384616,-64.75384615384615,-60.31826923076922,-39.55384615384615,-25.553846153846155,8.389423076923391,37.30480769230752,52.84615384615384,84.68605769230766,215.8923076923075,403.67067307692315,539.1274038461538,644.054953846154,1,1,1,,392.6254221346154,flu,flu_20
empirical,191,1,13.0,7.0,-58.51346153846154,-58.51346153846154,-58.51346153846154,-57.41346153846155,-57.41346153846155,-56.75346153846154,-56.313461538461546,-55.213461538461544,-53.01346153846154,-53.01346153846154,-50.81346153846154,-48.61346153846154,-46.41346153846154,-29.033461538461545,-17.868461538461535,-8.683461538461682,20.136538461538464,43.12653846153847,64.79653846153846,149.60653846153858,270.8815384615381,381.23903846153837,470.4765384615384,1,1,1,,333.5127894230771,flu,flu_20
conformal,191,1,13.0,7.0,-58.51346153846154,-58.51346153846154,-58.51346153846154,-57.41346153846155,-57.41346153846155,-57.41346153846155,-56.313461538461546,-55.213461538461544,-53.666586538461544,-53.01346153846154,-51.02764423076923,-48.61346153846154,-45.12836538461538,-28.81346153846154,-17.81346153846154,8.85625000000025,31.575480769230637,43.78653846153846,68.80360576923076,171.89423076923063,319.43437500000016,425.8646634615385,508.3077384615387,1,1,1,,330.560573778846,flu,flu_20
empirical,191,2,9.0,7.0,-64.46923076923076,-64.46923076923076,-64.46923076923076,-63.26923076923076,-63.26923076923076,-62.54923076923076,-62.06923076923077,-60.86923076923077,-58.46923076923076,-58.46923076923076,-56.069230769230764,-53.669230769230765,-51.26923076923077,-32.30923076923077,-20.129230769230762,-10.109230769230923,21.33076923076923,46.41076923076924,70.05076923076922,162.57076923076934,294.8707692307688,415.2607692307691,512.6107692307692,1,1,1,,343.37758846153855,flu,flu_20
conformal,191,2,9.0,7.0,-64.46923076923076,-64.46923076923076,-64.46923076923076,-63.26923076923076,-63.26923076923076,-63.26923076923076,-62.06923076923077,-60.86923076923077,-59.18173076923077,-58.46923076923076,-56.30288461538461,-53.669230769230765,-49.867307692307676,-32.069230769230764,-20.069230769230767,9.025000000000272,33.80961538461524,47.13076923076923,74.42211538461535,186.88461538461522,347.83750000000015,463.9432692307692,553.8811692307694,1,1,1,,340.1819895769231,flu,flu_20
empirical,191,4,10.0,7.0,-76.38076923076922,-76.38076923076922,-76.38076923076922,-74.98076923076923,-74.98076923076923,-74.14076923076922,-73.58076923076922,-72.18076923076923,-69.38076923076922,-69.38076923076922,-66.58076923076922,-63.780769230769224,-60.980769230769226,-38.86076923076923,-24.650769230769225,-12.960769230769412,23.71923076923077,52.979230769230774,80.55923076923075,188.49923076923088,342.8492307692303,483.3042307692306,596.8792307692306,1,1,1,,403.60718653846163,flu,flu_20
conformal,191,4,10.0,7.0,-76.38076923076922,-76.38076923076922,-76.38076923076922,-74.98076923076923,-74.98076923076923,-74.98076923076923,-73.58076923076922,-72.18076923076923,-70.21201923076923,-69.38076923076922,-66.85336538461539,-63.780769230769224,-59.34519230769229,-38.58076923076923,-24.580769230769228,9.362500000000319,38.277884615384444,53.81923076923077,85.65913461538457,216.86538461538441,404.6437500000001,540.1004807692307,645.028030769231,1,1,1,,399.84982117307663,flu,flu_20
empirical,192,1,9.0,10.0,-55.51346153846154,-55.51346153846154,-55.51346153846154,-54.41346153846155,-54.41346153846155,-53.75346153846154,-53.313461538461546,-52.213461538461544,-50.01346153846154,-50.01346153846154,-47.81346153846154,-45.61346153846154,-43.41346153846154,-26.033461538461545,-14.868461538461535,-5.683461538461682,23.136538461538464,46.12653846153847,67.79653846153846,152.60653846153858,273.8815384615381,384.23903846153837,473.4765384615384,1,1,1,,302.0127894230771,flu,flu_20
conformal,192,1,9.0,10.0,-55.51346153846154,-55.51346153846154,-55.51346153846154,-54.41346153846155,-54.41346153846155,-54.41346153846155,-53.313461538461546,-52.213461538461544,-50.666586538461544,-50.01346153846154,-48.02764423076923,-45.61346153846154,-42.12836538461538,-25.81346153846154,-14.813461538461539,11.85625000000025,34.57548076923064,46.78653846153846,71.80360576923076,174.89423076923063,322.43437500000016,428.8646634615385,511.3077384615387,1,1,1,,301.91682377884626,flu,flu_20
empirical,192,2,7.0,10.0,-61.46923076923076,-61.46923076923076,-61.46923076923076,-60.26923076923076,-60.26923076923076,-59.54923076923076,-59.06923076923077,-57.86923076923077,-55.46923076923076,-55.46923076923076,-53.069230769230764,-50.669230769230765,-48.26923076923077,-29.309230769230773,-17.129230769230762,-7.109230769230923,24.33076923076923,49.41076923076924,73.05076923076922,165.57076923076934,297.8707692307688,418.2607692307691,515.6107692307692,1,1,1,,320.8775884615386,flu,flu_20
conformal,192,2,7.0,10.0,-61.46923076923076,-61.46923076923076,-61.46923076923076,-60.26923076923076,-60.26923076923076,-60.26923076923076,-59.06923076923077,-57.86923076923077,-56.18173076923077,-55.46923076923076,-53.30288461538461,-50.669230769230765,-46.867307692307676,-29.069230769230764,-17.069230769230767,12.025000000000272,36.80961538461524,50.13076923076923,77.42211538461535,189.88461538461522,350.83750000000015,466.9432692307692,556.8811692307694,1,1,1,,322.6819895769231,flu,flu_20
empirical,192,4,6.0,10.0,-73.38076923076922,-73.38076923076922,-73.38076923076922,-71.98076923076923,-71.98076923076923,-71.14076923076922,-70.58076923076922,-69.18076923076923,-66.38076923076922,-66.38076923076922,-63.58076923076922,-60.780769230769224,-57.980769230769226,-35.86076923076923,-21.650769230769225,-9.960769230769412,26.71923076923077,55.979230769230774,83.55923076923075,191.49923076923088,345.8492307692303,486.3042307692306,599.8792307692306,1,1,1,,372.10718653846163,flu,flu_20
